,year,country,Tools,Vehicles,Weapons,Prom Tools,Prom Vehicles,Prom Weapons,amount,conflict,conflict-1-to-3,conflict-4-to-6,conflict-7-to-9,Prom USA,country encoded
2159,1967,Belgium,0.0,388.0,0.0,2.0,15.0,49.333333333333336,0.0,0,0,0,0,0.0,15
2160,1968,Belgium,0.0,93.0,75.0,2.0,143.33333333333334,17.333333333333332,0.0,0,0,0,0,0.0,15
2161,1969,Belgium,0.0,60.0,0.0,0.6666666666666666,160.33333333333334,25.0,0.0,0,0,0,0,0.0,15
2162,1970,Belgium,0.0,335.0,480.0,0.0,180.33333333333334,25.0,0.0,0,0,0,0,0.0,15
2163,1971,Belgium,0.0,21.0,100.0,0.0,162.66666666666666,185.0,0.0,0,0,0,0,0.0,15
2164,1972,Belgium,0.0,3.0,3230.0,0.0,138.66666666666666,193.33333333333334,0.0,0,0,0,0,0.0,15
2165,1973,Belgium,20.0,59.0,44.0,0.0,119.66666666666667,1270.0,0.0,0,0,0,0,0.0,15
2166,1974,Belgium,0.0,8.0,40.0,6.666666666666667,27.666666666666668,1124.6666666666667,0.0,0,0,0,0,0.0,15
2167,1975,Belgium,0.0,144.0,25.0,6.666666666666667,23.333333333333332,1104.6666666666667,0.0,0,0,0,0,0.0,15
2168,1976,Belgium,0.0,0.0,333.0,6.666666666666667,70.33333333333333,36.333333333333336,0.0,0,0,0,0,0.0,15
2169,1977,Belgium,123.0,33.0,123.0,0.0,50.666666666666664,132.66666666666666,0.0,0,0,0,0,0.0,15
2170,1978,Belgium,0.0,0.0,306.0,41.0,59.0,160.33333333333334,0.0,0,0,0,0,0.0,15
2171,1979,Belgium,1.0,514.0,3825.0,41.0,11.0,254.0,0.0,0,0,0,0,0.0,15
2172,1980,Belgium,10.0,0.0,0.0,41.333333333333336,182.33333333333334,1418.0,0.0,0,0,0,0,0.0,15
2173,1983,Belgium,0.0,44.0,202.0,3.3333333333333335,0.0,0.0,0.0,0,0,0,0,0.0,15
2174,1984,Belgium,1.0,0.0,0.0,0.0,14.666666666666666,67.33333333333333,0.0,0,0,0,0,0.0,15
2175,1988,Belgium,0.0,46.0,1324.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,15
2176,1989,Belgium,21.0,0.0,224.0,0.0,15.333333333333334,441.3333333333333,0.0,0,0,0,0,0.0,15
2177,1991,Belgium,0.0,0.0,290.0,7.0,15.333333333333334,516.0,0.0,0,0,0,0,0.0,15
2178,1992,Belgium,0.0,9.0,0.0,7.0,0.0,171.33333333333334,0.0,0,0,0,0,0.0,15
2179,1993,Belgium,92.0,0.0,0.0,0.0,3.0,96.66666666666667,0.0,0,0,0,0,0.0,15
2180,1995,Belgium,6.0,0.0,72.0,30.666666666666668,3.0,0.0,0.0,0,0,0,0,0.0,15
2181,1996,Belgium,0.0,0.0,14.0,32.666666666666664,0.0,24.0,0.0,0,0,0,0,0.0,15
2182,1997,Belgium,0.0,2.0,104.0,2.0,0.0,28.666666666666668,0.0,0,0,0,0,0.0,15
2183,1998,Belgium,0.0,19.0,0.0,2.0,0.6666666666666666,63.333333333333336,0.0,0,0,0,0,0.0,15
2184,1999,Belgium,1.0,0.0,10.0,0.0,7.0,39.333333333333336,0.0,0,0,0,0,0.0,15
2185,2000,Belgium,8.0,8.0,60.0,0.3333333333333333,7.0,38.0,39442.0,0,0,0,0,0.0,15
2186,2001,Belgium,8.0,4.0,568.0,3.0,9.0,23.333333333333332,9712.0,0,0,0,0,13147.333333333334,15
2187,2003,Belgium,28.0,7.0,0.0,5.333333333333333,4.0,209.33333333333334,0.0,0,0,0,0,16384.666666666668,15
2188,2004,Belgium,6.0,0.0,300.0,12.0,3.6666666666666665,189.33333333333334,0.0,0,0,0,0,3237.3333333333335,15
2189,2005,Belgium,0.0,442.0,277.0,11.333333333333334,2.3333333333333335,100.0,0.0,0,0,0,0,0.0,15
2190,2006,Belgium,242.0,8.0,274.0,11.333333333333334,149.66666666666666,192.33333333333334,0.0,0,0,0,0,0.0,15
2191,2007,Belgium,0.0,5.0,0.0,82.66666666666667,150.0,283.6666666666667,0.0,0,0,0,0,0.0,15
2192,2009,Belgium,2.0,1.0,0.0,80.66666666666667,4.333333333333333,91.33333333333333,13097.0,0,0,0,0,3600.3333333333335,15
2193,2010,Belgium,2.0,0.0,0.0,0.6666666666666666,2.0,0.0,0.0,0,0,0,0,7966.0,15
2194,2011,Belgium,0.0,0.0,180.0,1.3333333333333333,0.3333333333333333,0.0,8549.0,0,0,0,0,7966.0,15
2195,2013,Belgium,0.0,7.0,240.0,0.6666666666666666,0.0,60.0,0.0,0,0,0,0,2849.6666666666665,15
2196,2014,Belgium,0.0,1.0,30.0,0.0,2.3333333333333335,140.0,0.0,0,0,0,0,2849.6666666666665,15
2197,2015,Belgium,0.0,0.0,60.0,0.0,2.6666666666666665,90.0,0.0,0,0,0,0,0.0,15
2198,2017,Belgium,0.0,61.0,417.0,0.0,0.3333333333333333,30.0,0.0,0,0,0,0,0.0,15
2199,1982,Belize,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,16
2200,1995,Belize,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,16
2201,1996,Belize,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,433000.0,0,0,0,0,0.0,16
2202,1999,Belize,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,739000.0,0,0,0,0,506546.6666666667,16
2203,1960,Benin,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,17
2204,1963,Benin,0.0,15.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0.0,17
2205,1965,Benin,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0,0,0,0,0.0,17
2206,1970,Benin,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,17
2207,1971,Benin,0.0,2.0,0.0,0.0,0.3333333333333333,0.0,0.0,0,0,0,0,0.0,17
2208,1973,Benin,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,17
2209,1977,Benin,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,17
2210,1978,Benin,0.0,4.0,0.0,0.0,0.3333333333333333,0.0,0.0,0,0,0,0,0.0,17
2211,1981,Benin,0.0,20.0,0.0,0.0,1.3333333333333333,0.0,0.0,0,0,0,0,0.0,17
2212,1982,Benin,0.0,17.0,0.0,0.0,6.666666666666667,0.0,0.0,0,0,0,0,0.0,17
2213,1983,Benin,0.0,1.0,0.0,0.0,12.333333333333334,0.0,0.0,0,0,0,0,0.0,17
2214,1984,Benin,0.0,1.0,0.0,0.0,12.666666666666666,0.0,0.0,0,0,0,0,0.0,17
2215,1985,Benin,0.0,3.0,0.0,0.0,6.333333333333333,0.0,0.0,0,0,0,0,0.0,17
2216,1986,Benin,0.0,10.0,1.0,0.0,1.6666666666666667,0.0,0.0,0,0,0,0,0.0,17
2217,2002,Benin,0.0,2.0,0.0,0.0,0.0,0.0,583282.0,0,0,0,0,907110.3333333334,17
2218,2007,Benin,0.0,4.0,18.0,0.0,0.0,0.0,751749.0,0,0,0,0,299940.0,17
2219,2008,Benin,0.0,0.0,2.0,0.0,1.3333333333333333,6.0,257652.0,0,0,0,0,489305.0,17
2220,2010,Benin,0.0,4.0,0.0,0.0,1.3333333333333333,6.666666666666667,519217.0,0,0,0,0,604773.0,17
2221,2011,Benin,0.0,3.0,0.0,0.0,1.3333333333333333,0.6666666666666666,749822.0,0,0,0,0,527262.3333333334,17
2222,2012,Benin,10.0,0.0,10.0,0.0,2.3333333333333335,0.0,684831.0,0,0,0,0,691319.0,17
2223,1968,Bhutan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,19
2224,2003,Bhutan,0.0,0.0,1.0,0.0,0.0,0.0,66404.0,0,0,0,0,26938.0,19
2225,2015,Bhutan,0.0,2.0,0.0,0.0,0.0,0.0,18050.0,0,0,0,0,11392.333333333334,19
2226,1967,Biafra,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,20
2227,1969,Biafra,0.0,9.0,0.0,0.0,1.6666666666666667,0.0,0.0,0,0,0,0,0.0,20
2228,1948,Bolivia,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,21
2229,1953,Bolivia,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.0,21
2230,1956,Bolivia,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0,0,1,0,0.0,21
2231,1958,Bolivia,0.0,4.0,0.0,0.0,2.6666666666666665,0.0,0.0,0,0,1,0,0.0,21
2232,1960,Bolivia,0.0,16.0,20.0,0.0,1.3333333333333333,0.0,0.0,0,0,0,1,0.0,21
2233,1961,Bolivia,0.0,6.0,0.0,0.0,6.666666666666667,6.666666666666667,0.0,0,0,0,1,0.0,21
2234,1964,Bolivia,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0.0,21
2235,1965,Bolivia,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0.0,21
2236,1966,Bolivia,0.0,17.0,0.0,0.0,3.6666666666666665,0.0,0.0,0,0,0,0,0.0,21
2237,1968,Bolivia,0.0,7.0,0.0,0.0,25.0,8.0,0.0,0,1,0,0,0.0,21
2238,1970,Bolivia,0.0,8.0,10.0,0.0,20.0,8.0,0.0,0,1,0,0,0.0,21
2239,1971,Bolivia,0.0,1.0,44.0,0.0,5.0,3.3333333333333335,0.0,0,0,1,0,0.0,21
2240,1972,Bolivia,0.0,12.0,0.0,0.0,3.0,18.0,0.0,0,0,1,0,0.0,21
2241,1973,Bolivia,0.0,47.0,0.0,0.0,7.0,18.0,0.0,0,0,1,0,0.0,21
2242,1974,Bolivia,0.0,28.0,0.0,0.0,20.0,14.666666666666666,0.0,0,0,0,1,0.0,21
2243,1975,Bolivia,0.0,2.0,0.0,0.0,29.0,0.0,0.0,0,0,0,1,0.0,21
2244,1977,Bolivia,0.0,29.0,30.0,0.0,10.0,0.0,0.0,0,0,0,0,0.0,21
2245,1978,Bolivia,0.0,78.0,0.0,0.0,10.333333333333334,10.0,0.0,0,0,0,0,0.0,21
2246,1979,Bolivia,12.0,22.0,0.0,0.0,35.666666666666664,10.0,0.0,0,0,0,0,0.0,21
2247,1980,Bolivia,12.0,37.0,0.0,4.0,43.0,10.0,0.0,0,0,0,0,0.0,21
2248,1981,Bolivia,0.0,7.0,0.0,8.0,45.666666666666664,0.0,0.0,0,0,0,0,0.0,21
2249,1982,Bolivia,0.0,1.0,0.0,8.0,22.0,0.0,0.0,0,0,0,0,0.0,21
2250,1984,Bolivia,0.0,18.0,0.0,0.0,2.6666666666666665,0.0,0.0,0,0,0,0,0.0,21
2251,1985,Bolivia,0.0,12.0,0.0,0.0,6.333333333333333,0.0,0.0,0,0,0,0,0.0,21
2252,1986,Bolivia,0.0,6.0,0.0,0.0,10.0,0.0,0.0,0,0,0,0,0.0,21
2253,1987,Bolivia,0.0,10.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0.0,21
2254,1988,Bolivia,0.0,8.0,0.0,0.0,9.333333333333334,0.0,0.0,0,0,0,0,0.0,21
2255,1989,Bolivia,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0,0,0,0,0.0,21
2256,1990,Bolivia,0.0,6.0,0.0,0.0,6.333333333333333,0.0,0.0,0,0,0,0,0.0,21
2257,1991,Bolivia,0.0,21.0,0.0,0.0,5.0,0.0,0.0,0,0,0,0,0.0,21
2258,1992,Bolivia,0.0,1.0,54.0,0.0,9.333333333333334,0.0,0.0,0,0,0,0,0.0,21
2259,1993,Bolivia,0.0,1.0,0.0,0.0,9.333333333333334,18.0,0.0,0,0,0,0,0.0,21
2260,1995,Bolivia,0.0,0.0,30.0,0.0,0.6666666666666666,18.0,0.0,0,0,0,0,0.0,21
2261,1999,Bolivia,0.0,3.0,0.0,0.0,0.0,0.0,36898226.0,0,0,0,0,26469587.0,21
2262,2000,Bolivia,0.0,11.0,0.0,0.0,1.0,0.0,165420247.0,0,0,0,0,32775495.666666668,21
2263,2003,Bolivia,0.0,0.0,500.0,0.0,3.6666666666666665,0.0,97696010.0,0,0,0,0,105882648.66666667,21
2264,2004,Bolivia,0.0,8.0,0.0,0.0,0.0,166.66666666666666,99868969.0,0,0,0,0,83307903.0,21
2265,2005,Bolivia,0.0,6.0,0.0,0.0,2.6666666666666665,166.66666666666666,96049400.0,0,0,0,0,97281949.66666667,21
2266,2006,Bolivia,0.0,7.0,37.0,0.0,4.666666666666667,166.66666666666666,83300546.0,0,0,0,0,97871459.66666667,21
2267,2008,Bolivia,0.0,3.0,0.0,0.0,4.333333333333333,12.333333333333334,38634984.0,0,0,0,0,84414523.33333333,21
2268,2009,Bolivia,6.0,16.0,0.0,0.0,3.3333333333333335,12.333333333333334,26755640.0,0,0,0,0,65276384.666666664,21
2269,2010,Bolivia,0.0,6.0,0.0,2.0,6.333333333333333,0.0,22813454.0,0,0,0,0,46428082.666666664,21
2270,2011,Bolivia,0.0,6.0,0.0,2.0,8.333333333333334,0.0,15324600.0,0,0,0,0,29401359.333333332,21
2271,2012,Bolivia,0.0,10.0,0.0,2.0,9.333333333333334,0.0,7749435.0,0,0,0,0,21631231.333333332,21
2272,2013,Bolivia,0.0,8.0,0.0,0.0,7.333333333333333,0.0,5176888.0,0,0,0,0,15295829.666666666,21
2273,2014,Bolivia,0.0,2.0,0.0,0.0,8.0,0.0,5629.0,0,0,0,0,9416974.333333334,21
2274,2015,Bolivia,0.0,27.0,0.0,0.0,6.666666666666667,0.0,619.0,0,0,0,0,4310650.666666667,21
2275,2016,Bolivia,4.0,9.0,0.0,0.0,12.333333333333334,0.0,0.0,0,0,0,0,1727712.0,21
2276,1996,Bosnia and Herzegovina,0.0,137.0,140.0,0.0,3.6666666666666665,103.33333333333333,0.0,0,0,0,0,0.0,22
2277,1997,Bosnia and Herzegovina,0.0,28.0,126.0,0.0,46.0,46.666666666666664,0.0,0,0,0,0,0.0,22
2278,1998,Bosnia and Herzegovina,0.0,1.0,8.0,0.0,55.333333333333336,88.66666666666667,0.0,0,0,0,0,0.0,22
2279,1999,Bosnia and Herzegovina,0.0,25.0,0.0,0.0,55.333333333333336,91.33333333333333,0.0,0,0,0,0,0.0,22
2280,1977,Botswana,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,23
2281,1978,Botswana,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0.0,23
2282,1979,Botswana,0.0,3.0,0.0,0.0,2.3333333333333335,0.0,0.0,0,0,0,0,0.0,23
2283,1980,Botswana,0.0,16.0,6.0,0.0,3.3333333333333335,0.0,0.0,0,0,0,0,0.0,23
2284,1981,Botswana,0.0,0.0,90.0,0.0,7.666666666666667,2.0,0.0,0,0,0,0,0.0,23
2285,1984,Botswana,0.0,4.0,0.0,0.0,0.0,30.0,0.0,0,0,0,0,0.0,23
2286,1985,Botswana,1.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0,0,0,0,0.0,23
2287,1986,Botswana,4.0,3.0,13.0,0.3333333333333333,1.3333333333333333,0.0,0.0,0,0,0,0,0.0,23
2288,1987,Botswana,0.0,9.0,0.0,1.6666666666666667,2.3333333333333335,4.333333333333333,0.0,0,0,0,0,0.0,23
2289,1988,Botswana,0.0,5.0,0.0,1.6666666666666667,4.0,4.333333333333333,0.0,0,0,0,0,0.0,23
2290,1989,Botswana,7.0,7.0,108.0,1.3333333333333333,5.666666666666667,4.333333333333333,0.0,0,0,0,0,0.0,23
2291,1990,Botswana,0.0,9.0,0.0,2.3333333333333335,7.0,36.0,0.0,0,0,0,0,0.0,23
2292,1991,Botswana,0.0,8.0,25.0,2.3333333333333335,7.0,36.0,0.0,0,0,0,0,0.0,23
2293,1992,Botswana,0.0,2.0,0.0,2.3333333333333335,8.0,44.333333333333336,0.0,0,0,0,0,0.0,23
2294,1993,Botswana,0.0,9.0,0.0,0.0,6.333333333333333,8.333333333333334,0.0,0,0,0,0,0.0,23
2295,1994,Botswana,0.0,20.0,21.0,0.0,6.333333333333333,8.333333333333334,0.0,0,0,0,0,0.0,23
2296,1995,Botswana,0.0,2.0,50.0,0.0,10.333333333333334,7.0,0.0,0,0,0,0,0.0,23
2297,1996,Botswana,0.0,13.0,0.0,0.0,10.333333333333334,23.666666666666668,0.0,0,0,0,0,0.0,23
2298,1997,Botswana,0.0,40.0,5.0,0.0,11.666666666666666,23.666666666666668,0.0,0,0,0,0,0.0,23
2299,1998,Botswana,0.0,5.0,0.0,0.0,18.333333333333332,18.333333333333332,0.0,0,0,0,0,0.0,23
2300,1999,Botswana,0.0,3.0,0.0,0.0,19.333333333333332,1.6666666666666667,0.0,0,0,0,0,0.0,23
2301,2000,Botswana,0.0,0.0,2.0,0.0,16.0,1.6666666666666667,589422.0,0,0,0,0,0.0,23
2302,2002,Botswana,0.0,39.0,45.0,0.0,1.0,0.6666666666666666,1942056.0,0,0,0,0,1007372.0,23
2303,2008,Botswana,4.0,2.0,0.0,0.0,0.0,0.0,1374516.0,0,0,0,0,1321935.6666666667,23
2304,2009,Botswana,0.0,1.0,0.0,1.3333333333333333,0.6666666666666666,0.0,1236630.0,0,0,0,0,1331847.6666666667,23
2305,2011,Botswana,5.0,5.0,0.0,1.3333333333333333,1.0,0.0,1429702.0,0,0,0,0,1353783.6666666667,23
2306,2012,Botswana,0.0,0.0,100.0,1.6666666666666667,2.0,0.0,1262690.0,0,0,0,0,1372179.0,23
2307,2015,Botswana,0.0,0.0,150.0,0.0,0.0,33.333333333333336,1012708.0,0,0,0,0,1312004.6666666667,23
2308,2016,Botswana,0.0,1.0,101.0,0.0,0.0,50.0,671000.0,0,0,0,0,1228677.3333333333,23
2309,1940,Brazil,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,24
2310,1947,Brazil,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,24
2311,1950,Brazil,0.0,2.0,24.0,0.0,66.66666666666667,0.0,0.0,0,0,0,0,0.0,24
2312,1952,Brazil,0.0,73.0,0.0,0.0,0.6666666666666666,8.0,0.0,0,0,0,0,0.0,24
2313,1953,Brazil,0.0,36.0,16.0,0.0,25.0,8.0,0.0,0,0,0,0,0.0,24
2314,1954,Brazil,0.0,24.0,110.0,0.0,36.333333333333336,5.333333333333333,0.0,0,0,0,0,0.0,24
2315,1955,Brazil,0.0,104.0,0.0,0.0,44.333333333333336,42.0,0.0,0,0,0,0,0.0,24
2316,1956,Brazil,0.0,135.0,0.0,0.0,54.666666666666664,42.0,0.0,0,0,0,0,0.0,24
2317,1957,Brazil,4.0,69.0,0.0,0.0,87.66666666666667,36.666666666666664,0.0,0,0,0,0,0.0,24
2318,1958,Brazil,0.0,58.0,10.0,1.3333333333333333,102.66666666666667,0.0,0.0,0,0,0,0,0.0,24
2319,1959,Brazil,0.0,45.0,0.0,1.3333333333333333,87.33333333333333,3.3333333333333335,0.0,0,0,0,0,0.0,24
2320,1960,Brazil,4.0,185.0,0.0,1.3333333333333333,57.333333333333336,3.3333333333333335,0.0,0,0,0,0,0.0,24
2321,1961,Brazil,0.0,12.0,0.0,1.3333333333333333,96.0,3.3333333333333335,0.0,0,0,0,0,0.0,24
2322,1962,Brazil,0.0,47.0,0.0,1.3333333333333333,80.66666666666667,0.0,0.0,0,0,0,0,0.0,24
2323,1963,Brazil,0.0,31.0,157.0,1.3333333333333333,81.33333333333333,0.0,0.0,0,0,0,0,0.0,24
2324,1964,Brazil,0.0,28.0,0.0,0.0,30.0,52.333333333333336,0.0,0,0,0,0,0.0,24
2325,1965,Brazil,0.0,28.0,0.0,0.0,35.333333333333336,52.333333333333336,0.0,0,0,0,0,0.0,24
2326,1966,Brazil,0.0,61.0,150.0,0.0,29.0,52.333333333333336,0.0,0,0,0,0,0.0,24
2327,1967,Brazil,1.0,63.0,0.0,0.0,39.0,50.0,0.0,0,0,0,0,0.0,24
2328,1968,Brazil,8.0,55.0,0.0,0.3333333333333333,50.666666666666664,50.0,0.0,0,0,0,0,0.0,24
2329,1969,Brazil,174.0,173.0,0.0,3.0,59.666666666666664,50.0,0.0,0,0,0,0,0.0,24
2330,1970,Brazil,72.0,45.0,840.0,61.0,97.0,0.0,0.0,0,0,0,0,0.0,24
2331,1971,Brazil,0.0,135.0,200.0,84.66666666666667,91.0,280.0,0.0,0,0,0,0,0.0,24
2332,1972,Brazil,112.0,68.0,1145.0,82.0,117.66666666666667,346.6666666666667,0.0,0,0,0,0,0.0,24
2333,1973,Brazil,87.0,73.0,1225.0,61.333333333333336,82.66666666666667,728.3333333333334,0.0,0,0,0,0,0.0,24
2334,1974,Brazil,0.0,10.0,6.0,66.33333333333333,92.0,856.6666666666666,0.0,0,0,0,0,0.0,24
2335,1975,Brazil,40.0,9.0,20.0,66.33333333333333,50.333333333333336,792.0,0.0,0,0,0,0,0.0,24
2336,1976,Brazil,19.0,50.0,67.0,42.333333333333336,30.666666666666668,417.0,0.0,0,0,0,0,0.0,24
2337,1977,Brazil,0.0,50.0,0.0,19.666666666666668,23.0,31.0,0.0,0,0,0,0,0.0,24
2338,1978,Brazil,423.0,0.0,0.0,19.666666666666668,36.333333333333336,29.0,0.0,0,0,0,0,0.0,24
2339,1979,Brazil,0.0,18.0,0.0,147.33333333333334,33.333333333333336,22.333333333333332,0.0,0,0,0,0,0.0,24
2340,1980,Brazil,255.0,53.0,0.0,141.0,22.666666666666668,0.0,0.0,0,0,0,0,0.0,24
2341,1981,Brazil,27.0,26.0,4.0,226.0,23.666666666666668,0.0,0.0,0,0,0,0,0.0,24
2342,1982,Brazil,3.0,11.0,12.0,94.0,32.333333333333336,1.3333333333333333,0.0,0,0,0,0,0.0,24
2343,1983,Brazil,13.0,2.0,0.0,95.0,30.0,5.333333333333333,0.0,0,0,0,0,0.0,24
2344,1984,Brazil,6.0,4.0,0.0,14.333333333333334,13.0,5.333333333333333,0.0,0,0,0,0,0.0,24
2345,1985,Brazil,625.0,85.0,190.0,7.333333333333333,5.666666666666667,4.0,0.0,0,0,0,0,0.0,24
2346,1986,Brazil,0.0,0.0,80.0,214.66666666666666,30.333333333333332,63.333333333333336,0.0,0,0,0,0,0.0,24
2347,1987,Brazil,4.0,29.0,0.0,210.33333333333334,29.666666666666668,90.0,0.0,0,0,0,0,0.0,24
2348,1988,Brazil,0.0,78.0,0.0,209.66666666666666,38.0,90.0,0.0,0,0,0,0,0.0,24
2349,1989,Brazil,2.0,9.0,25.0,1.3333333333333333,35.666666666666664,26.666666666666668,0.0,0,0,0,0,0.0,24
2350,1991,Brazil,0.0,0.0,93.0,0.6666666666666666,29.0,8.333333333333334,0.0,0,0,0,0,0.0,24
2351,1992,Brazil,0.0,20.0,0.0,0.6666666666666666,3.0,39.333333333333336,0.0,0,0,0,0,0.0,24
2352,1993,Brazil,0.0,20.0,3.0,0.0,6.666666666666667,31.0,0.0,0,0,0,0,0.0,24
2353,1994,Brazil,8.0,13.0,516.0,0.0,13.333333333333334,32.0,0.0,0,0,0,0,0.0,24
2354,1995,Brazil,29.0,88.0,299.0,2.6666666666666665,17.666666666666668,173.0,0.0,0,0,0,0,0.0,24
2355,1996,Brazil,0.0,125.0,510.0,12.333333333333334,40.333333333333336,272.6666666666667,3088000.0,0,0,0,0,0.0,24
2356,1997,Brazil,29.0,11.0,5.0,12.333333333333334,75.33333333333333,441.6666666666667,3460000.0,0,0,0,0,1029333.3333333334,24
2357,1998,Brazil,0.0,30.0,100.0,19.333333333333332,74.66666666666667,271.3333333333333,3075000.0,0,0,0,0,2182666.6666666665,24
2358,1999,Brazil,0.0,2.0,40.0,9.666666666666666,55.333333333333336,205.0,1129443.0,0,0,0,0,3207666.6666666665,24
2359,2000,Brazil,46.0,46.0,20.0,9.666666666666666,14.333333333333334,48.333333333333336,5650299.0,0,0,0,0,2554814.3333333335,24
2360,2001,Brazil,99.0,18.0,0.0,15.333333333333334,26.0,53.333333333333336,3461528.0,0,0,0,0,3284914.0,24
2361,2002,Brazil,0.0,9.0,200.0,48.333333333333336,22.0,20.0,7363178.0,0,0,0,0,3413756.6666666665,24
2362,2004,Brazil,43.0,0.0,0.0,33.0,9.0,66.66666666666667,11227738.0,0,0,0,0,6071915.0,24
2363,2005,Brazil,33.0,51.0,32.0,14.333333333333334,3.0,66.66666666666667,10180762.0,0,0,0,0,8660651.666666666,24
2364,2006,Brazil,7.0,263.0,217.0,25.333333333333332,17.0,10.666666666666666,8496439.0,0,0,0,0,9599846.333333334,24
2365,2007,Brazil,7.0,4.0,35.0,27.666666666666668,104.66666666666667,83.0,6173235.0,0,0,0,0,9968313.0,24
2366,2008,Brazil,48.0,41.0,176.0,15.666666666666666,106.0,94.66666666666667,3798544.0,0,0,0,0,8283478.666666667,24
2367,2009,Brazil,12.0,35.0,2044.0,20.666666666666668,102.66666666666667,142.66666666666666,4372536.0,0,0,0,0,6156072.666666667,24
2368,2010,Brazil,166.0,11.0,516.0,22.333333333333332,26.666666666666668,751.6666666666666,4112558.0,0,0,0,0,4781438.333333333,24
2369,2011,Brazil,12.0,12.0,30.0,75.33333333333333,29.0,912.0,5232748.0,0,0,0,0,4094546.0,24
2370,2012,Brazil,6.0,10.0,20.0,63.333333333333336,19.333333333333332,863.3333333333334,4844405.0,0,0,0,0,4572614.0,24
2371,2013,Brazil,19.0,36.0,186.0,61.333333333333336,11.0,188.66666666666666,3838079.0,0,0,0,0,4729903.666666667,24
2372,2014,Brazil,114.0,52.0,210.0,12.333333333333334,19.333333333333332,78.66666666666667,4061358.0,0,0,0,0,4638410.666666667,24
2373,2015,Brazil,237.0,40.0,69.0,46.333333333333336,32.666666666666664,138.66666666666666,1176921.0,0,0,0,0,4247947.333333333,24
2374,2016,Brazil,1.0,2.0,0.0,123.33333333333333,42.666666666666664,155.0,898000.0,0,0,0,0,3025452.6666666665,24
2375,2017,Brazil,4.0,261.0,36.0,117.33333333333333,31.333333333333332,93.0,865000.0,0,0,0,0,2045426.3333333333,24
2376,1964,Brunei,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,25
2377,1965,Brunei,0.0,2.0,15.0,0.0,1.6666666666666667,0.0,0.0,0,1,0,0,0.0,25
2378,1966,Brunei,0.0,15.0,0.0,0.0,2.3333333333333335,5.0,0.0,0,0,1,0,0.0,25
2379,1967,Brunei,0.0,1.0,0.0,0.0,7.333333333333333,5.0,0.0,0,0,1,0,0.0,25
2380,1968,Brunei,0.0,2.0,0.0,0.0,6.0,5.0,0.0,0,0,1,0,0.0,25
2381,1970,Brunei,0.0,6.0,16.0,0.0,1.0,0.0,0.0,0,0,0,1,0.0,25
2382,1971,Brunei,0.0,0.0,24.0,0.0,2.6666666666666665,5.333333333333333,0.0,0,0,0,1,0.0,25
2383,1973,Brunei,0.0,4.0,0.0,0.0,2.0,13.333333333333334,0.0,0,0,0,0,0.0,25
2384,1976,Brunei,6.0,19.0,15.0,0.0,1.3333333333333333,0.0,0.0,0,0,0,0,0.0,25
2385,1979,Brunei,4.0,6.0,262.0,2.0,6.333333333333333,5.0,0.0,0,0,0,0,0.0,25
2386,1980,Brunei,0.0,2.0,0.0,1.3333333333333333,2.0,87.33333333333333,0.0,0,0,0,0,0.0,25
2387,1981,Brunei,0.0,5.0,0.0,1.3333333333333333,2.6666666666666665,87.33333333333333,0.0,0,0,0,0,0.0,25
2388,1982,Brunei,0.0,7.0,0.0,1.3333333333333333,4.333333333333333,87.33333333333333,0.0,0,0,0,0,0.0,25
2389,1986,Brunei,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,25
